date,open,high,low,close,volume
2023-01-03,156.12710976,166.91319002,156.12710976,164.46435724,9694973
2023-01-04,164.0344095,165.48314645,162.00617777,165.25882589,4332595
2023-01-05,166.36173531,181.78377381,165.57661335,178.19464485,18007964
2023-01-06,179.456448,179.9237825,173.33436605,178.17595147,11040448
2023-01-09,178.16660478,186.49450557,177.0263086,182.7277895,10533430
2023-01-10,182.260455,191.13046381,180.65282432,187.90585576,10068924
2023-01-11,187.4946014,190.43880875,184.60647419,184.7840613,6106227
2023-01-12,186.9338,186.9338,181.98940099,183.5689916,4430836
2023-01-13,183.02688358,190.60704917,181.11081213,188.8966049,6436393
2023-01-16,188.88725821,205.08507198,188.88725821,198.66389595,11232953
2023-01-17,198.78540292,202.823173,196.57023739,198.8040963,5556970
2023-01-18,199.20600397,200.28087332,194.83175305,196.43938373,3708351
2023-01-19,196.83194471,204.4121103,196.28049,199.8322322,5541182
2023-01-20,200.019166,200.64539423,194.67285932,194.9719534,5735988
2023-01-30,197.215159,200.5799674,193.50452307,194.30833841,5336846
2023-01-31,193.91577743,195.28974086,187.60676168,187.9619359,5689976
2023-02-01,189.737807,190.4855422,186.0925979,189.737807,4482900
2023-02-02,189.78454045,193.46713631,187.92454914,188.31711012,4703715
2023-02-03,187.6815352,189.50413975,184.17652645,186.41973205,4298239
2023-02-06,184.58778081,194.33637848,184.58778081,191.4202112,8068007
2023-02-07,191.46694465,192.541814,186.04586445,186.7468662,4259551
2023-02-08,186.94314669,188.27037667,185.999131,186.57862578,2719470
2023-02-09,187.2142007,188.15821639,185.88697072,188.12082963,3673178
2023-02-10,188.12082963,192.42030703,186.61601254,188.13017632,4217768
2023-02-13,186.9338,195.88792902,186.81229303,192.90633491,6202416
2023-02-14,192.99980181,195.05607361,190.38272861,191.52302479,2949492
2023-02-15,191.54171817,193.37366941,186.86837317,187.7750021,4288779
2023-02-16,187.35440105,190.672476,182.89602992,183.6624585,5263944
2023-02-17,183.6624585,190.49488889,182.6343226,184.39150032,4611049
2023-02-20,184.13913969,189.03680525,181.12950551,188.0554028,3806482
2023-02-21,188.0554028,191.59779831,186.62535923,188.0554028,3122234
2023-02-22,188.0554028,193.36432272,186.2795317,187.81238886,5503055
2023-02-23,187.0272669,191.55106486,183.84004561,184.86818151,4448336
2023-02-24,185.064462,186.1860648,182.27914838,182.37261528,2507819
2023-02-27,181.55945325,183.35401773,179.0825804,181.6996536,2960632
2023-02-28,181.7931205,186.2795317,181.40990621,184.40084701,3063011
2023-03-01,184.41954039,185.2513958,181.42859959,183.70919195,2572356
2023-03-02,182.87733654,183.44748463,179.62468842,180.51262397,3017234
2023-03-03,180.52197066,183.99893934,180.0172494,180.68086439,2333734
2023-03-06,181.31643931,181.5127198,178.11052464,179.97051595,2861314
2023-03-07,179.456448,181.70900029,175.717772,176.47485389,4215529
2023-03-08,176.64309431,179.8303156,174.93265004,178.29745844,2880977
2023-03-09,178.69001942,183.39140449,177.9609776,180.81171805,4201646
2023-03-10,179.456448,181.68096022,176.63374762,179.22278075,2871442
2023-03-13,178.8021797,180.08267623,174.60551589,176.88610825,3751692
2023-03-14,176.87676156,181.325786,176.2785734,177.58711,3627407
2023-03-15,178.0544445,178.9891135,171.67065523,172.41839043,5478193
2023-03-16,171.91366917,174.64290265,171.21266742,172.7268312,2934483
2023-03-17,172.913765,173.73627372,155.45414808,155.46349477,21828232
2023-03-20,152.351047,152.90250171,146.88323335,147.35056785,15536181
2023-03-21,153.7530505,160.74437462,152.36039369,158.77222303,14143170
2023-03-22,158.89373,160.46397392,158.04318121,159.01523697,5777198
2023-03-23,157.4917265,158.88438331,155.07093379,156.67856447,5606363
2023-03-24,156.67856447,159.72558541,156.089723,156.43555053,4712401
2023-03-27,155.7158554,159.22086415,153.38852959,157.024392,4832848
2023-03-28,156.97765855,157.4917265,154.73445295,155.40741463,3342304
2023-03-29,155.28590766,155.89344251,152.98662192,154.30450521,3649571
2023-03-30,157.024392,157.83755403,152.17345989,153.82782402,5389414
2023-03-31,154.10822472,154.60359929,152.23888672,152.6314477,4086606
2023-04-03,152.6314477,153.92129092,151.59396511,151.96783271,5840082
2023-04-04,152.34170031,153.0987822,150.28542851,152.12672644,5458407
2023-04-06,152.13607313,154.5007857,150.95839019,153.86521078,5141277
2023-04-07,154.1269181,159.828399,153.86521078,158.66006275,7722151
2023-04-10,158.9871969,161.66969693,157.2113258,158.03383452,5174544
2023-04-11,156.8374582,159.16478401,154.80922647,155.73454878,5503748
2023-04-12,155.69716202,156.42620384,154.5942526,154.75314633,3189071
