date,open,high,low,close,volume
2023-01-03,4.85899544,4.91338718,4.82273428,4.85899544,28630384
2023-01-04,4.84993015,4.90432189,4.84993015,4.88619131,20871843
2023-01-05,4.8952566,4.91338718,4.86806073,4.88619131,15133740
2023-01-06,4.87712602,4.88619131,4.82273428,4.83179957,13916215
2023-01-09,4.84993015,4.85899544,4.79553841,4.83179957,16329571
2023-01-10,4.82273428,4.83179957,4.75021196,4.75021196,15907975
2023-01-11,4.73208138,4.77740783,4.73208138,4.73208138,19154382
2023-01-12,4.74114667,4.75927725,4.7139508,4.72301609,17469598
2023-01-13,4.72301609,4.75927725,4.7139508,4.75021196,15918009
2023-01-16,4.75021196,4.81366899,4.73208138,4.78647312,21315361
2023-01-17,4.81366899,4.81366899,4.74114667,4.77740783,15582909
2023-01-18,4.76834254,4.77740783,4.74114667,4.75927725,15913482
2023-01-19,4.75021196,4.77740783,4.73208138,4.77740783,14223835
2023-01-20,4.77740783,4.82273428,4.76834254,4.82273428,25887364
2023-01-30,4.84993015,4.88619131,4.83179957,4.83179957,22386832
2023-01-31,4.83179957,4.85899544,4.82273428,4.83179957,15775207
2023-02-01,4.84993015,4.86806073,4.81366899,4.85899544,27576057
2023-02-02,4.85899544,4.86806073,4.83179957,4.84086486,28958783
2023-02-03,4.83179957,4.84086486,4.75927725,4.78647312,25291799
2023-02-06,4.76834254,4.79553841,4.75021196,4.76834254,16586910
2023-02-07,4.76834254,4.79553841,4.76834254,4.78647312,19597986
2023-02-08,4.79553841,4.8046037,4.75927725,4.77740783,15950391
2023-02-09,4.76834254,4.8046037,4.75927725,4.78647312,18607437
2023-02-10,4.78647312,4.83179957,4.77740783,4.79553841,23391800
2023-02-13,4.8046037,4.84086486,4.79553841,4.83179957,26289907
2023-02-14,4.84086486,4.84086486,4.8046037,4.81366899,15466005
2023-02-15,4.82273428,4.82273428,4.76834254,4.78647312,18895084
2023-02-16,4.78647312,4.81366899,4.73208138,4.74114667,27668837
2023-02-17,4.75021196,4.76834254,4.72301609,4.73208138,26845238
2023-02-20,4.73208138,4.79553841,4.73208138,4.78647312,20836955
2023-02-21,4.78647312,4.82273428,4.77740783,4.81366899,21407845
2023-02-22,4.8046037,4.81366899,4.77740783,4.8046037,12189866
2023-02-23,4.8046037,4.81366899,4.76834254,4.78647312,17153777
2023-02-24,4.79553841,4.8046037,4.75927725,4.76834254,14335264
2023-02-27,4.76834254,4.79553841,4.75927725,4.77740783,12288775
2023-02-28,4.78647312,4.82273428,4.77740783,4.82273428,26499560
2023-03-01,4.84086486,4.84993015,4.82273428,4.84993015,27126732
2023-03-02,4.84086486,4.8952566,4.83179957,4.87712602,31176490
2023-03-03,4.87712602,4.99497479,4.86806073,4.96777892,58611174
2023-03-06,4.9859095,5.00404008,4.94058305,4.94964834,29119849
2023-03-07,4.94058305,5.00404008,4.8952566,4.91338718,31997870
2023-03-08,4.8952566,4.94058305,4.85899544,4.91338718,19789823
2023-03-09,4.93151776,4.94058305,4.86806073,4.88619131,12851980
