date,open,high,low,close,volume
2022-01-04,252.52591096,253.27952524,246.56212388,251.82811996,4090344
2022-01-05,251.20476,255.00074304,250.3208914,253.27952524,4272326
2022-01-06,252.8794584,253.0190166,243.1103844,244.74786728,5412617
2022-01-07,245.58521648,247.18548384,242.0869576,242.86848352,3712267
2022-01-10,242.09626148,250.29297976,239.64934104,250.274372,3740975
2022-01-11,248.413596,249.74405084,244.5990052,245.31540396,2636668
2022-01-12,245.31540396,250.8326048,245.25958068,249.2509452,2524323
2022-01-13,249.79987412,251.669954,242.99873784,243.83608704,2875163
2022-01-14,242.09626148,243.1103844,235.39746788,236.71861884,4195155
2022-01-17,237.88160384,241.23100064,234.81132344,238.66312976,2990790
2022-01-18,238.65382588,238.67243364,233.22966384,235.28582132,3384382
2022-01-19,234.35543332,235.2020864,211.7563088,211.7563088,12231479
2022-01-20,190.58067792,190.58067792,190.58067792,190.58067792,4203400
2022-01-21,171.52633168,171.52633168,171.52633168,171.52633168,3994800
2022-01-24,160.12907868,167.46984,154.36997696,159.31964112,49871871
2022-01-25,155.44922704,158.5381152,152.583632,152.68597468,21269456
2022-01-26,153.6070588,158.12874448,148.17359288,156.46334996,18453661
2022-01-27,156.75177024,159.6080614,153.98851788,158.00779404,17963426
2022-01-28,156.305184,171.97291792,153.52332388,162.3992254,17606047
2022-02-07,158.2589988,159.91508944,151.653244,153.51402,15369436
2022-02-08,152.40685828,153.979214,150.3507008,153.64427432,8189120
2022-02-09,153.51402,155.21663004,151.67185176,154.7700438,8128047
2022-02-10,154.62118172,157.03088664,153.12325704,153.746617,7483624
2022-02-11,152.85344452,155.89581328,152.33242724,153.2349036,7224278
2022-02-14,152.71388632,154.38858472,149.792468,152.1649574,6293578
2022-02-15,152.17426128,164.4925984,151.84862548,162.0735896,15400424
2022-02-16,162.6318224,163.43195608,159.561542,160.52914552,8798499
2022-02-17,160.2128136,161.77586544,158.50089968,158.88235876,5663238
2022-02-18,157.7938048,162.29688272,157.03088664,161.66421888,6280420
2022-02-21,160.06395152,163.283094,159.096348,162.83650776,7081708
2022-02-22,164.46468676,175.74098932,161.422318,171.2379114,17074222
2022-02-23,171.03322604,175.41535352,169.54460524,172.24273044,10535897
2022-02-24,172.8660904,179.45323744,169.563213,174.31749568,16349740
2022-02-25,175.843332,178.29025244,172.13108388,176.60625016,10580059
2022-02-28,175.3316186,176.2620066,166.539452,169.3771354,11005184
2022-03-01,167.99085728,172.45671968,167.99085728,170.028407,6254807
2022-03-02,168.400228,171.9357024,166.074258,168.865422,5334698
2022-03-03,169.330616,170.8192368,166.27894336,166.69761796,5723823
2022-03-04,164.678676,172.56836624,164.56702944,167.20933136,8629040
2022-03-07,166.82787228,166.84648004,158.4450764,160.724527,8410912
2022-03-08,163.0039776,164.45538288,151.54159744,152.6766708,9373993
2022-03-09,153.76522476,154.444408,141.418976,149.1877158,9224400
2022-03-10,153.45819672,164.11113932,152.2114768,164.11113932,12804608
2022-03-11,170.261004,179.52766848,167.48844776,177.6110692,25739571
2022-03-14,174.7268664,174.84781684,169.01428408,169.33991988,11905170
2022-03-15,167.004646,170.09353416,163.73898412,164.213482,9396626
2022-03-16,166.4464132,167.46984,155.05846408,163.73898412,11307931
2022-03-17,163.748288,168.85611812,158.16596,164.25069752,16303697
2022-03-18,160.5849688,161.66421888,158.16596,160.5849688,10437452
2022-03-21,160.5849688,166.40919768,160.5849688,164.13905096,9365012
2022-03-22,162.8179,164.19487424,159.99882436,161.18041712,7034956
2022-03-23,161.9805508,164.52051004,158.2124794,161.2362404,7776462
2022-03-24,160.04534376,163.5622104,158.16596,162.3061866,8088775
2022-03-25,162.0735896,162.2596672,155.03985632,155.0956796,10301187
2022-03-28,153.51402,155.0491602,151.77419444,153.91408684,4686783
2022-03-29,154.444408,156.1191064,152.0719186,152.0719186,3860681
2022-03-30,152.57432812,158.98470144,150.74146376,158.73349668,8026456
