date,open,high,low,close,volume
2022-01-04,38.84273214,39.09159639,37.21018266,37.61832003,35630394
2022-01-05,37.6282746,37.79750229,35.52786033,35.96586141,41728189
2022-01-06,35.98577055,36.99118212,35.94595227,36.4337262,29444066
2022-01-07,36.3341805,36.6328176,34.82108586,35.35863264,31939327
2022-01-10,35.35863264,35.95590684,34.90072242,35.3387235,22823383
2022-01-11,35.37854178,35.55772404,34.7414493,34.89076785,21429637
2022-01-12,35.32876893,35.59754232,35.02017726,35.55772404,23475564
2022-01-13,35.66722431,35.66722431,34.09440225,34.22381166,30596122
2022-01-14,34.09440225,36.3341805,33.92517456,35.5378149,48026940
2022-01-17,35.1396321,35.1396321,34.16408424,34.52244876,27105170
2022-01-18,34.3432665,34.70163102,34.09440225,34.57222161,16070410
2022-01-19,34.3432665,34.5423579,33.01930869,33.31794579,27489512
2022-01-20,33.28808208,33.69621945,31.854624,31.87453314,29211130
2022-01-21,32.31253422,32.86003557,31.74512373,32.11344282,22226423
2022-01-24,31.6555326,33.07903611,31.3568955,32.64103503,23116931
2022-01-25,32.54148933,33.80571972,32.12339739,32.1532611,26179716
2022-01-26,32.16321567,32.66094417,31.43653206,32.37226164,19515823
2022-01-27,32.37226164,32.83017186,31.17771324,31.18766781,19079843
2022-01-28,31.3568955,31.60575975,29.67457317,30.4609842,25239129
2022-02-07,31.03834926,33.50708262,31.03834926,33.50708262,49542024
2022-02-08,33.50708262,33.61658289,32.3523525,33.30799122,36418199
2022-02-09,33.30799122,34.63194903,32.86003557,34.29349365,37821518
2022-02-10,34.22381166,34.80117672,33.93512913,34.22381166,27440906
2022-02-11,34.02472026,34.91067699,33.45730977,33.9450837,27171054
2022-02-14,33.7459923,34.6419036,33.57676461,34.30344822,27280982
2022-02-15,34.6419036,34.7414493,33.86544714,34.41294849,24415443
2022-02-16,34.5423579,37.827366,34.41294849,36.28440765,55190364
2022-02-17,35.836452,37.75768401,35.60749689,37.30972836,53965565
2022-02-18,36.81199986,37.0310004,36.08531625,36.84186357,29488090
