date,open,high,low,close,volume
2021-01-04,10.6474032,11.1998628,10.55197836,10.923633,135936128
2021-01-05,10.99394604,11.10443796,10.5218442,10.56202308,148287857
2021-01-06,10.6976268,10.91358828,10.3460616,10.61224668,125023245
2021-01-07,10.71771624,11.551428,10.3460616,11.39573484,259417397
2021-01-08,11.5012044,11.84774724,10.9487448,11.76738948,236316471
2021-01-11,11.76738948,12.4052292,11.5012044,11.63178576,218777196
2021-01-12,11.3505336,11.43591372,10.798074,11.16972864,163804825
2021-01-13,11.18479572,11.48111496,10.798074,10.89349884,139003698
2021-01-14,10.6976268,10.6976268,9.91413864,10.00454112,163489285
2021-01-15,9.85387032,10.26068148,9.59772996,10.0949436,112109237
2021-01-18,9.85387032,10.00956348,9.68311008,9.85889268,74576003
2021-01-19,9.90911628,10.13512248,9.75844548,9.9442728,89304369
2021-01-20,9.98947404,10.1451672,9.78355728,9.8438256,101444938
2021-01-21,9.6931548,9.95933988,9.542484,9.7684902,114090572
2021-01-22,9.71324424,10.2205026,9.6178194,10.11503304,151958727
2021-01-25,9.9693846,10.23054732,9.73333368,9.95933988,126562026
2021-01-26,9.94929516,9.9693846,9.47719332,9.51234984,102345227
2021-01-27,9.37172376,9.45208152,8.9398008,9.16078464,135393592
2021-01-28,9.00006912,9.08544924,8.75899584,8.80921944,102380308
2021-01-29,8.8142418,8.95989024,8.40743064,8.65854864,97584038
2021-02-01,8.61836976,9.06033744,8.61836976,8.88455484,115382650
2021-02-02,9.2662542,9.77351256,9.17082936,9.77351256,128450773
2021-02-03,10.17530136,10.27574856,9.74840076,9.80866908,212534545
2021-02-04,9.80364672,10.18534608,9.68311008,10.02965292,145563641
2021-02-05,9.87898212,9.9442728,9.02518092,9.06033744,162655966
2021-02-08,8.8895772,9.668043,8.8895772,9.47217096,106703004
2021-02-09,9.57764052,9.67306536,9.28132128,9.542484,87702639
2021-02-10,9.60777468,9.9693846,9.542484,9.55252872,88735952
2021-02-18,9.60777468,9.90911628,9.33154488,9.83880324,112717847
2021-02-19,9.68813244,9.68813244,9.2411424,9.52239456,105638925
2021-02-22,9.4420368,9.55755108,9.25118712,9.25620948,87034801
2021-02-23,9.0653598,9.07540452,8.663571,8.7389064,108386492
2021-02-24,8.7137946,8.92975608,8.52796728,8.60330268,87843181
2021-02-25,8.74392876,8.77908528,8.5631238,8.663571,56636198
2021-02-26,8.47774368,9.48723804,8.3371176,9.1155834,163342439
2021-03-01,8.8393536,8.91971136,8.538012,8.87953248,112488013
2021-03-02,8.90464428,8.90464428,8.58321324,8.64850392,80662102
2021-03-03,8.5129002,8.7389064,8.42249772,8.70374988,66691230
2021-03-04,8.6133474,8.6133474,8.42249772,8.43254244,67904137
2021-03-05,8.32205052,8.60832504,8.24169276,8.5129002,61648840
2021-03-08,8.538012,8.62339212,8.25173748,8.28187164,61190408
2021-03-09,8.24671512,8.25173748,7.54860708,7.6842108,106998072
2021-03-10,7.85497104,7.96546296,7.63900956,7.67918844,72924882
2021-03-11,7.67416608,8.02573128,7.55362944,7.90017228,80204750
2021-03-12,7.9353288,8.07595488,7.74447912,7.9855524,81331048
2021-03-15,7.86501576,7.910217,7.60385304,7.65407664,68295906
2021-03-16,7.53856236,7.70430024,7.3828692,7.5837636,65130173
2021-03-17,7.60385304,7.7595462,7.5084282,7.66412136,54481415
2021-03-18,7.66914372,7.7344344,7.54358472,7.5837636,51771234
2021-03-19,7.47829404,7.56367416,7.407981,7.41300336,52630659
2021-03-22,7.43811516,7.74950148,7.36277976,7.61892012,69161534
2021-03-23,7.62394248,7.6339872,7.33766796,7.38789156,57627954
2021-03-24,7.31757852,7.3828692,7.06646052,7.07148288,62918732
2021-03-25,6.98610276,7.16690772,6.91076736,7.06646052,51952152
2021-03-26,7.06646052,7.39291392,7.0564158,7.3075338,99504980
2021-03-29,7.24224312,7.4833164,7.06143816,7.282422,78243658
2021-03-30,7.26233256,7.37784684,7.2070866,7.32762324,54168938
2021-03-31,7.37282448,7.5586518,7.11166176,7.12672884,74663688
2021-04-01,7.2321984,7.40295864,7.17193008,7.27237728,72957921
2021-04-02,7.24224312,7.52349528,7.14179592,7.42807044,97658306
2021-04-06,7.44313752,7.86501576,7.34771268,7.72438968,128338047
2021-04-07,7.58878596,7.61389776,7.407981,7.44815988,94125435
2021-04-08,7.4582046,7.51847292,7.3326456,7.41802572,52672899
2021-04-09,7.44815988,7.46322696,7.24224312,7.27237728,50399626
2021-04-12,7.27237728,7.36277976,7.12170648,7.1317512,47599190
2021-04-13,7.1819748,7.30251144,7.12170648,7.156863,43477794
2021-04-14,7.18699716,7.39291392,7.18699716,7.3326456,58386068
2021-04-15,7.282422,7.282422,7.12170648,7.21713132,47929076
2021-04-16,7.31757852,7.94035116,7.31757852,7.94035116,185328527
2021-04-19,8.6886828,8.73388404,8.412453,8.73388404,150426144
2021-04-20,9.28634364,9.60777468,8.84437596,9.04527036,398969712
2021-04-21,8.68366044,8.73388404,8.3371176,8.42752008,234504471
2021-04-22,8.42752008,8.6886828,8.37227412,8.44258716,149340142
2021-04-23,8.2617822,8.3873412,8.04079836,8.09604432,143789288
2021-04-26,8.1111114,8.5129002,7.96546296,8.45765424,233352513
2021-04-27,8.27684928,8.34716232,7.9855524,8.13120084,139006224
2021-04-28,8.035776,8.47774368,8.00564184,8.36725176,175686520
2021-04-29,8.33209524,8.4626766,8.1362232,8.33209524,135211744
2021-04-30,8.3371176,8.4375648,8.14124556,8.22160332,123295083
2021-05-06,8.12617848,8.78410764,8.07595488,8.52796728,193723569
2021-05-07,8.46769896,8.5882356,8.09604432,8.39236356,146423454
2021-05-10,8.24671512,9.23109768,8.161335,9.23109768,262232575
2021-05-11,9.48723804,10.15521192,9.23109768,9.793602,415629968
2021-05-12,9.793602,10.7729622,9.68311008,10.7729622,194377000
2021-05-13,11.049192,11.49115968,10.48166532,10.50677712,462672800
2021-05-14,10.8985212,11.55645036,10.546956,11.55645036,329649168
2021-05-17,11.55645036,12.1289994,11.31035472,11.93814972,378203728
2021-05-18,11.55645036,11.88792612,11.37062304,11.78747892,253168427
